交易日期,股票代码,股票名称,池类型,市场类型,当前价,涨跌幅%,连板天数,涨停标签,涨停状态,首次涨停时间,最后涨停时间,炸板时间,炸板次数,封单金额,封单量,换手率%,成交额,流通市值,涨停原因,所属行业
2026-04-10,002824.SZ,和胜股份,涨停池,HS,25.27,10.0131,2,2天2板,换手板,09:30:09,14:51:24,,1,51641696.0,2043597.0,12.6144,697381360.0,5559428800.0,消费电子+AI终端+电池结构件,小米概念
2026-04-10,688690.SH,纳微科技,涨停池,STAR,31.54,20.0152,1,首板,换手板,09:35:22,14:49:40,,2,23321370.0,739422.0,5.5812,703829730.0,12736317700.0,一季报预增+GLP-1+减肥药+色谱填料,2025年报预增
2026-04-10,001309.SZ,德明利,涨停池,HS,447.24,10.0005,1,首板,换手板,13:37:06,14:47:39,,5,57659970.0,128924.0,14.4371,10190105300.0,71950153000.0,存储芯片+业绩暴增,粤港澳大湾区
2026-04-10,603557.SH,ST起步,涨停池,ST,3.78,5.0,1,首板,换手板,14:30:47,14:45:20,,1,1973538.0,522100.0,1.6882,39169453.0,2356591400.0,童装童鞋+三胎概念+此前获赠资产+ST板块,ST板块
2026-04-10,688478.SH,晶升股份,涨停池,STAR,35.88,20.0,1,首板,换手板,13:36:17,14:36:32,,5,10275888.5,286396.0,10.5028,373215350.0,3710331600.0,碳化硅+半导体级单晶炉+并购为准智能,比亚迪概念
2026-04-10,600381.SH,*ST春天,涨停池,ST,2.76,4.943,1,首板,换手板,14:26:28,14:31:52,,1,1735863.4,628936.0,1.8284,29189519.0,1620287600.0,退市博弈+高端白酒+中药大健康,西部大开发
2026-04-10,600421.SH,*ST华嵘,涨停池,ST,6.16,4.9404,1,首板,换手板,10:02:34,14:31:37,,4,196504.0,31900.0,2.1863,26090202.0,1204896000.0,风电模具+业绩预盈+壳博弈,风电
2026-04-10,603580.SH,*ST艾艾,涨停池,ST,17.61,5.0089,1,首板,换手板,11:26:05,14:27:56,,5,1391190.0,79000.0,1.9914,45342453.0,2301155100.0,退市博弈+轻型输送带+新能源电池配件,ST板块
2026-04-10,600480.SH,凌云股份,涨停池,HS,10.79,9.9898,1,首板,换手板,13:41:56,14:23:23,,1,26938314.0,2496600.0,5.2351,663258330.0,13087139400.0,液冷+机器人传感器+汽车零部件+央企,液冷服务器
2026-04-10,603101.SH,汇嘉时代,涨停池,HS,8.83,9.9626,1,首板,换手板,14:14:20,14:14:20,,0,117217535.0,13274919.0,4.511,181479210.0,4153632000.0,零售+胖东来调改+大消费+新疆,西部大开发
2026-04-10,002363.SZ,隆基机械,涨停池,HS,8.67,10.0254,1,首板,换手板,14:05:30,14:05:30,,0,41750212.0,4815480.0,7.0011,244647000.0,3604623300.0,商业航天+制动部件,比亚迪概念
2026-04-10,002733.SZ,雄韬股份,涨停池,HS,30.25,10.0,1,首板,换手板,14:00:15,14:00:15,,0,114925800.0,3799200.0,11.5597,1238746010.0,11158098500.0,算力UPS+氢能+固态电池,一带一路
2026-04-10,001211.SZ,双枪科技,涨停池,HS,30.68,10.0036,1,首板,换手板,11:01:15,13:54:45,,1,88266360.0,2877000.0,16.6237,334646900.0,2055454900.0,竹产业链+金钢瓷新品+PPS材料+外贸增长,
2026-04-10,002580.SZ,圣阳股份,涨停池,HS,18.98,10.029,2,2天2板,换手板,10:14:30,13:51:36,,5,70306513.0,3704242.0,41.5598,3464758700.0,8585390400.0,储能电池+液冷+山东国资,液冷服务器
2026-04-10,605255.SH,天普股份,涨停池,HS,105.31,9.9958,1,首板,换手板,13:30:26,13:42:44,,1,22399753.0,212703.0,1.8295,248878320.0,14119965000.0,中昊芯英入主+汽车管路+多次风险提示,股权转让(并购重组)
2026-04-10,002211.SZ,ST宏达,涨停池,ST,3.73,5.0704,1,首板,换手板,13:30:24,13:32:15,,1,708700.0,190000.0,2.3378,37239056.0,1613134700.0,有机硅减亏+高温硅橡胶+ST摘帽预期,ST板块
2026-04-10,002528.SZ,ST英飞拓,涨停池,ST,4.85,4.9784,8,8天6板,换手板,09:31:03,13:31:45,,7,16252835.0,3351100.0,7.3998,373086830.0,5093564900.0,庭外重组+深圳国资+智慧城市+AI安防,东数西算(算力)
2026-04-10,600105.SH,永鼎股份,涨停池,HS,38.1,9.9885,3,3天2板,换手板,13:03:47,13:28:54,,3,219931340.0,5772476.0,15.946,8424382800.0,55702002000.0,光通信+超导带材+可控核聚变+业绩预增,一带一路
2026-04-10,603026.SH,石大胜华,涨停池,HS,85.16,9.9974,1,首板,换手板,09:40:57,13:22:45,,1,88753752.0,1042200.0,11.8231,2292917700.0,19816818000.0,电解液+宁德时代+国企,锂电池概念
2026-04-10,605069.SH,正和生态,涨停池,HS,12.36,9.9644,1,首板,换手板,13:20:15,13:20:15,,0,86246844.0,6977900.0,3.2648,82479114.0,2616584500.0,智谱AI+生态修复+水利基建,人工智能
2026-04-10,002074.SZ,国轩高科,涨停池,HS,38.81,10.0057,1,首板,换手板,09:36:36,13:15:36,,6,171517570.0,4419417.0,6.0419,4036248600.0,67381626000.0,固态电池+储能订单+动力电池,风电
2026-04-10,002263.SZ,大东南,涨停池,HS,4.9,10.1124,1,首板,换手板,09:37:54,13:05:18,,0,83020548.0,16942969.0,22.4255,2022847900.0,9203891000.0,特高压电容膜+国企改革,比亚迪概念
2026-04-10,002713.SZ,*ST东易,涨停池,ST,14.23,5.0185,12,12天6板,换手板,13:02:48,13:02:48,,0,34154931.0,2400206.0,3.7615,277012440.0,7492106800.0,算力中心+家装AI+重整完成,小米概念
2026-04-10,002950.SZ,奥美医疗,涨停池,HS,13.56,9.9757,1,首板,换手板,09:37:09,11:12:48,,1,31361066.0,2312763.0,6.1254,371480520.0,6129055000.0,医用敷料+出口第一+三胎概念+AI医疗,
2026-04-10,600713.SH,南京医药,涨停池,HS,6.05,10.0,1,首板,换手板,10:35:39,11:11:36,,2,43847980.0,7247600.0,8.2694,630067760.0,7803308000.0,医药流通+AI医疗+南京国资,
2026-04-10,000659.SZ,珠海中富,涨停池,HS,4.3,9.9744,1,首板,换手板,11:04:57,11:04:57,,0,37328730.0,8681100.0,5.1507,274092250.0,5528520800.0,饮料代工+PET瓶+控制权变更,粤港澳大湾区
2026-04-10,600243.SH,*ST海华,涨停池,ST,3.26,5.1613,1,首板,换手板,10:50:32,10:50:32,,0,6952272.7,2132599.0,1.6836,23638036.0,1430651000.0,退市博弈+减速器+电梯配件,西部大开发
2026-04-10,001299.SZ,美能能源,涨停池,HS,15.32,9.9785,1,首板,换手板,10:49:06,10:49:06,,0,140331200.0,9160000.0,6.4725,209264570.0,3345886800.0,燃气+综合能源转型+年报增长+西部大开发,西部大开发
2026-04-10,603088.SH,宁波精达,涨停池,HS,13.44,9.9836,1,首板,换手板,09:47:23,10:42:44,,1,18125184.0,1348600.0,10.672,615666490.0,5884997500.0,液冷+机器人+换热器+国企,液冷服务器
2026-04-10,600345.SH,长江通信,涨停池,HS,54.36,9.996,2,2天2板,换手板,09:30:46,10:41:10,,2,82713252.0,1521583.0,12.2184,1398440500.0,11500363400.0,参股长飞光纤+商业航天+央企,人工智能
2026-04-10,600156.SH,华升股份,涨停池,HS,8.15,9.9865,1,首板,换手板,10:37:24,10:37:24,,0,89204448.0,10945331.0,4.3853,140477690.0,3277202200.0,算力租赁+拟收购易信科技+湖南国资,液冷服务器
2026-04-10,600537.SH,亿晶光电,涨停池,HS,4.07,10.0,1,首板,换手板,10:26:57,10:37:21,,0,35094389.0,8622700.0,17.8483,840271730.0,4817720100.0,光伏组件+钙钛矿电池+预重整备案,
2026-04-10,002988.SZ,豪美新材,涨停池,HS,35.38,10.0124,1,首板,换手板,10:35:12,10:35:12,,0,50059162.0,1414900.0,3.9863,343851120.0,8836941400.0,铝基新材料+汽车轻量化+人形机器人+商业航天,比亚迪概念
2026-04-10,601999.SH,出版传媒,涨停池,HS,8.46,10.013,1,首板,换手板,10:35:09,10:35:09,,0,104996231.0,12410902.0,3.8967,174767290.0,4660738400.0,年报增长+出版+数据确权+辽宁国资,数字经济
2026-04-10,000889.SZ,中嘉博创,涨停池,HS,4.35,10.1266,3,3天3板,T字板,09:25:00,10:32:12,,2,35154434.0,8081479.0,20.5837,775670480.0,3783846100.0,算力销售+5G消息+短信通道,华为概念
2026-04-10,601010.SH,文峰股份,涨停池,HS,2.42,10.0,1,首板,换手板,10:25:04,10:28:55,,1,42163902.0,17423100.0,6.0515,266113230.0,4472160000.0,南通零售龙头+数字化升级,
2026-04-10,600238.SH,*ST椰岛,涨停池,ST,3.92,5.0938,1,首板,换手板,10:22:18,10:22:18,,0,16524760.0,4215500.0,3.8957,62368326.0,1745464600.0,保壳博弈+保健酒+海南国资,专精特新
2026-04-10,600165.SH,ST宁科,涨停池,ST,3.53,5.0595,1,首板,换手板,10:08:56,10:20:20,,2,3537413.0,1002100.0,1.195,30602120.0,2587185200.0,重整完成+长链二元酸+ST摘帽,西部大开发
2026-04-10,603773.SH,沃格光电,涨停池,HS,43.14,9.9949,2,2天2板,换手板,10:05:48,10:20:06,,3,46760740.0,1083930.0,13.8223,1302827160.0,9691773400.0,玻璃基板+CPO+商业航天,小米概念
2026-04-10,603889.SH,新澳股份,涨停池,HS,8.75,10.0629,1,首板,换手板,09:31:36,10:11:09,,3,38640875.0,4416100.0,3.9802,250443480.0,6341309100.0,年报增长+高派息+毛纺龙头,
2026-04-10,605060.SH,联德股份,涨停池,HS,59.03,10.0075,3,3天2板,换手板,10:06:37,10:06:37,,0,96578983.0,1636100.0,2.9419,404232410.0,14104652000.0,燃气轮机+液冷+年报增长,液冷服务器
2026-04-10,603200.SH,上海洗霸,涨停池,HS,61.71,10.0,1,首板,换手板,10:02:46,10:02:46,,0,182608470.0,2959139.0,4.8763,514609610.0,10828877200.0,固态电池+液冷服务器+业绩预增,液冷服务器
2026-04-10,605006.SH,山东玻纤,涨停池,HS,10.12,10.0,1,首板,换手板,09:47:07,09:57:13,,2,18156899.0,1794160.0,8.1704,485981210.0,6072489500.0,玻纤涨价+风电纱+山东国资,风电
2026-04-10,003036.SZ,泰坦股份,涨停池,HS,26.48,10.0125,1,首板,换手板,09:56:51,09:56:51,,0,46202251.0,1744798.0,4.1369,227958160.0,5727054300.0,固态电池+纺织机器人+高端纺机,锂电池概念
2026-04-10,002199.SZ,*ST东晶,涨停池,ST,8.56,5.0307,1,首板,换手板,09:51:57,09:51:57,,0,5591392.0,653200.0,0.7983,16451247.0,2083866600.0,碳酸锂+石英晶体+退市博弈,股权转让(并购重组)
2026-04-10,600876.SH,凯盛新能,涨停池,HS,9.94,9.9558,1,首板,换手板,09:51:06,09:51:06,,0,24339700.0,2448662.0,2.4597,94349732.0,3933009100.0,光伏玻璃封装+央企,
2026-04-10,603777.SH,来伊份,涨停池,HS,16.97,9.9806,3,3天3板,换手板,09:32:00,09:48:39,,4,33793226.0,1991351.0,11.8721,666269740.0,5675178100.0,拟协议转让10%股份+健康零食+IP经济,人工智能
2026-04-10,603093.SH,南华期货,涨停池,HS,19.31,10.0285,1,首板,换手板,09:46:31,09:46:31,,0,73082557.0,3784700.0,1.7765,203210260.0,11780372400.0,期货经纪+境外清算+年报增长,数字经济
2026-04-10,000534.SZ,万泽股份,涨停池,HS,45.68,9.9928,3,3天2板,换手板,09:44:57,09:44:57,,0,105011970.0,2298861.0,4.419,990386810.0,22838649000.0,燃气轮机零部件+低空经济+微生态活菌,
2026-04-10,603272.SH,联翔股份,涨停池,HS,37.02,10.0149,3,3天2板,换手板,09:44:03,09:44:03,,0,144400210.0,3900600.0,4.3889,165290390.0,3836271500.0,墙布龙头+智能家居+控股股东转让股份,专精特新
2026-04-10,603021.SH,ST华鹏,涨停池,ST,7.63,4.9519,1,首板,换手板,09:39:07,09:40:43,,1,13701191.0,1795700.0,1.3596,32792677.0,2441203800.0,ST博弈+日用玻璃+轻量化技术,ST板块
2026-04-10,603933.SH,睿能科技,涨停池,HS,24.53,10.0,2,2天2板,T字板,09:25:03,09:37:39,,1,111915770.0,4562404.0,7.7539,392533440.0,5091068400.0,复牌+拟收购博泰智能+精密传动+IC分销,芯片概念
2026-04-10,603813.SH,*ST原尚,涨停池,ST,26.41,5.0099,4,4天4板,T字板,09:25:02,09:37:11,,1,8575327.0,324700.0,1.3979,38716554.0,2773446200.0,退市博弈+氢能物流+电商物流,粤港澳大湾区
2026-04-10,001269.SZ,欧晶科技,涨停池,HS,23.18,10.0142,1,首板,T字板,09:25:00,09:37:09,,1,70551506.0,3043637.0,2.341,104364174.0,4460109900.0,内蒙古+半导体石英坩埚+光伏坩埚,西部大开发
2026-04-10,002962.SZ,五方光电,涨停池,HS,16.91,10.0195,2,2天2板,换手板,09:36:51,09:36:51,,0,81570864.0,4823824.0,17.1285,592199520.0,3537301500.0,玻璃晶圆+微棱镜量产+AR/VR拓展,小米概念
2026-04-10,002047.SZ,*ST宝鹰,涨停池,ST,5.0,5.042,1,首板,换手板,09:36:45,09:36:45,,0,28293995.0,5658799.0,0.9168,68725814.0,7580794700.0,年报扭亏+申请摘帽+珠海国资+光耦合器,一带一路
2026-04-10,600743.SH,华远控股,涨停池,HS,2.65,9.9585,4,4天4板,换手板,09:30:33,09:35:39,,0,82803630.0,31246653.0,6.9667,430329350.0,6217167300.0,实控人筹划重组+物业管理+北京国资,股权转让(并购重组)
2026-04-10,002328.SZ,新朋股份,涨停池,HS,10.11,10.0109,2,2天2板,换手板,09:31:12,09:34:12,,2,98074532.0,9700745.0,12.614,718734830.0,5770706100.0,液冷服务器+汽车零部件+特斯拉+回购,一带一路
2026-04-10,000670.SZ,盈方微,涨停池,HS,8.15,9.9865,1,首板,换手板,09:31:33,09:34:03,,2,55563391.0,6817594.0,9.6447,641425720.0,6698182300.0,存储芯片+重大资产重组+半导体分销,小米概念
2026-04-10,605117.SH,德业股份,涨停池,HS,139.6,9.9992,1,首板,换手板,09:31:22,09:33:10,,1,169165470.0,1211787.0,1.4051,1776656600.0,126942823000.0,一季报预增+储能逆变器+海外需求,一带一路
2026-04-10,600707.SH,彩虹股份,涨停池,HS,7.02,10.0313,2,2天2板,T字板,09:30:14,09:33:05,,1,116682333.0,16621415.0,2.5759,647087190.0,25185442000.0,玻璃基板+ITC胜诉+国企改革,西部大开发
2026-04-10,000402.SZ,金融街,涨停池,HS,2.78,9.8814,1,首板,换手板,09:31:06,09:32:15,,0,20568636.0,7398790.0,2.1043,173696280.0,8308494700.0,北京国资+商业地产+减债,
2026-04-10,600983.SH,惠而浦,涨停池,HS,11.17,10.0493,1,首板,换手板,09:30:48,09:30:48,,0,2062049.0,184606.0,1.0717,91289887.0,8561123600.0,年报增长+高端家电+外销高增,一带一路
2026-04-10,600482.SH,中国动力,涨停池,HS,40.44,10.0109,1,首板,换手板,09:30:44,09:30:44,,0,217287800.0,5373091.0,1.97,1804688000.0,91727883000.0,燃气轮机+船周期+军工动力+央企,风电
2026-04-10,002650.SZ,ST加加,涨停池,ST,8.09,5.0649,4,4天3板,换手板,09:30:03,09:30:03,,0,39214900.0,4847330.0,0.4432,39664411.0,8956004800.0,减盐酱油+ST摘帽预期+无实控人,ST板块
2026-04-10,603950.SH,长源东谷,涨停池,HS,49.37,10.0045,3,3天3板,一字板,09:25:03,09:25:03,,0,220113870.0,4458454.0,2.0053,320374080.0,15976468000.0,重大资产重组+柴油动力单元+发动机零部件,2025年报预增
2026-04-10,600103.SH,青山纸业,涨停池,HS,3.91,10.1408,1,首板,一字板,09:25:00,09:25:00,,0,186847220.0,47787014.0,4.1622,360035480.0,8650206600.0,光模块+林浆纸+福建国资,一带一路
2026-04-10,300561.SZ,*ST汇科,涨停池,ST,13.57,19.9823,1,首板,一字板,09:25:00,09:25:00,,0,193297930.0,14244505.0,0.5797,18964007.0,3271151300.0,摘帽申请+金融科技+内控整改,粤港澳大湾区
2026-04-10,002364.SZ,中恒电气,涨停池,HS,35.12,9.9906,2,2天2板,一字板,09:25:00,09:25:00,,0,1101336860.0,31359250.0,0.6073,119026948.0,19600604000.0,宁德时代入股+HVDC+数据中心电源,东数西算(算力)
2026-04-10,000793.SZ,*ST华闻,涨停池,ST,2.96,4.9645,2,2天2板,一字板,09:25:00,09:25:00,,0,45873488.0,15497800.0,0.8075,46872488.0,5804585500.0,海南国资入主+重整计划+文旅传媒,人工智能
2026-04-10,000626.SZ,远大控股,涨停池,HS,8.61,9.9617,1,首板,一字板,09:25:00,09:25:00,,0,32381349.0,3760900.0,1.919,83226843.0,4336999200.0,大宗商品贸易+生物农药+特种油脂,
2026-04-10,300207.SZ,欣旺达,炸板池,GEM,28.63,14.7035,0,,,10:08:21,10:37:12,10:37:12,1,0.0,0.0,16.8675,8313078800.0,49067159000.0,,
2026-04-10,688573.SH,信宇人,炸板池,STAR,21.5,10.7676,0,,,09:38:28,13:07:58,13:07:58,1,0.0,0.0,20.5685,243988320.0,1144148840.0,,
2026-04-10,300355.SZ,蒙草生态,炸板池,GEM,4.04,10.6849,0,,,09:32:36,09:33:45,09:33:45,1,0.0,0.0,15.1627,877357070.0,5519814800.0,,
2026-04-10,002384.SZ,东山精密,炸板池,HS,143.55,8.8324,0,,,14:21:06,14:45:39,14:45:39,1,0.0,0.0,10.4553,20093697000.0,199006480000.0,,
2026-04-10,603800.SH,洪田股份,炸板池,HS,43.61,8.6989,0,,,10:51:39,11:19:03,11:19:03,1,0.0,0.0,5.8437,525032130.0,9070880000.0,,
2026-04-10,603045.SH,福达合金,炸板池,HS,34.23,8.1858,0,,,09:34:41,14:50:02,14:50:02,2,0.0,0.0,6.7876,314976430.0,4636287700.0,,
2026-04-10,600864.SH,哈投股份,炸板池,HS,7.03,8.1538,0,,,09:53:18,14:25:09,14:25:09,4,0.0,0.0,12.1172,1777479400.0,14626411000.0,,
2026-04-10,002916.SZ,深南电路,炸板池,HS,262.03,7.8313,0,,,14:24:30,14:32:21,14:32:21,1,0.0,0.0,3.4421,5954663200.0,174200020000.0,,
2026-04-10,000967.SZ,盈峰环境,炸板池,HS,10.24,7.7895,0,,,10:10:24,13:13:30,13:13:30,5,0.0,0.0,6.9888,2274741500.0,32413952000.0,,
2026-04-10,600166.SH,福田汽车,炸板池,HS,3.34,7.7419,0,,,09:44:16,11:10:16,11:10:16,1,0.0,0.0,6.7931,1799585800.0,26444117000.0,,
2026-04-10,001283.SZ,豪鹏科技,炸板池,HS,69.53,7.4652,0,,,09:36:45,10:47:03,10:47:03,1,0.0,0.0,14.0438,784631490.0,5544233000.0,,
2026-04-10,600749.SH,西藏旅游,炸板池,HS,16.99,7.1924,0,,,10:27:53,13:00:14,13:00:14,1,0.0,0.0,12.9833,504096860.0,3856144100.0,,
2026-04-10,603217.SH,元利科技,炸板池,HS,26.0,6.6448,0,,,11:00:29,11:29:08,11:29:08,1,0.0,0.0,4.9225,266926990.0,5410277600.0,,
2026-04-10,000559.SZ,万向钱潮,炸板池,HS,16.32,6.597,0,,,09:56:00,10:14:54,10:14:54,2,0.0,0.0,5.573,3039656900.0,54090173000.0,,
2026-04-10,603256.SH,宏和科技,炸板池,HS,81.18,6.5354,0,,,10:05:35,10:05:41,10:05:41,0,0.0,0.0,3.8745,2725229400.0,71416278000.0,,
2026-04-10,002837.SZ,英维克,炸板池,HS,99.05,6.4024,0,,,10:58:33,11:10:30,11:10:30,1,0.0,0.0,8.9339,7546417900.0,84211812000.0,,
2026-04-10,002701.SZ,奥瑞金,炸板池,HS,5.4,6.0904,0,,,09:30:00,10:59:00,10:59:00,1,0.0,0.0,5.1068,722931550.0,13809991000.0,,
2026-04-10,002667.SZ,威领股份,炸板池,HS,26.25,5.0,0,,,13:31:24,13:32:54,13:32:54,1,0.0,0.0,14.1078,872781080.0,6211038800.0,,
2026-04-10,603389.SH,*ST亚振,炸板池,ST,44.23,4.9597,0,,,09:55:13,14:36:47,14:36:47,11,0.0,0.0,0.8189,94723519.0,11621521000.0,,
2026-04-10,003004.SZ,*ST声迅,炸板池,ST,29.5,4.9449,0,,,14:07:06,14:20:21,14:20:21,1,0.0,0.0,1.1249,22571791.0,2027871800.0,,
2026-04-10,000929.SZ,*ST兰黄,炸板池,ST,9.46,4.878,0,,,13:31:45,14:56:42,14:56:42,4,0.0,0.0,3.4217,59645063.0,1757234900.0,,
2026-04-10,600568.SH,ST中珠,炸板池,ST,3.03,4.8443,0,,,14:16:44,14:56:59,14:56:59,1,0.0,0.0,1.4555,72571085.0,5057273900.0,,
2026-04-10,600228.SH,*ST返利,炸板池,ST,6.22,4.7138,0,,,10:37:17,13:11:32,13:11:32,4,0.0,0.0,3.6451,93645731.0,2587751200.0,,
2026-04-10,603387.SH,基蛋生物,炸板池,HS,10.19,4.5128,0,,,09:50:08,09:52:02,09:52:02,1,0.0,0.0,13.1627,689416850.0,5167894300.0,,
2026-04-10,002808.SZ,*ST恒久,炸板池,ST,4.64,4.2697,0,,,10:35:39,13:00:00,13:00:00,3,0.0,0.0,3.0898,23589655.0,765627510.0,,
2026-04-10,600545.SH,卓郎智能,炸板池,HS,4.11,4.0506,0,,,09:46:15,10:15:12,10:15:12,1,0.0,0.0,14.3571,1088980810.0,7348319200.0,,
2026-04-10,000909.SZ,*ST数源,炸板池,ST,6.69,3.882,0,,,09:49:27,14:47:00,14:47:00,4,0.0,0.0,2.5519,74806146.0,2928283700.0,,
2026-04-10,000927.SZ,中国铁物,炸板池,HS,3.14,3.6304,0,,,09:31:09,09:32:33,09:32:33,1,0.0,0.0,5.2821,1021333770.0,18998101000.0,,
2026-04-10,002900.SZ,哈三联,炸板池,HS,12.16,3.4894,0,,,10:42:39,10:43:12,10:43:12,1,0.0,0.0,12.7804,255565360.0,1959248400.0,,
2026-04-10,603230.SH,内蒙新华,炸板池,HS,12.57,3.202,0,,,09:25:03,09:44:21,09:44:21,4,0.0,0.0,10.795,502131780.0,4443784100.0,,
2026-04-10,600337.SH,美克家居,炸板池,HS,2.93,2.4476,0,,,09:38:41,09:39:37,09:39:37,1,0.0,0.0,15.2557,659917500.0,4210404500.0,,
2026-04-10,002347.SZ,泰尔股份,炸板池,HS,8.29,1.968,0,,,09:55:09,09:55:09,09:55:09,0,0.0,0.0,14.6962,614747040.0,4090144200.0,,
2026-04-10,603869.SH,ST智知,炸板池,ST,10.2,1.3917,0,,,09:39:45,09:44:27,09:44:27,2,0.0,0.0,0.8839,45210912.0,5039989200.0,,
2026-04-10,603871.SH,嘉友国际,炸板池,HS,13.77,1.3245,0,,,09:25:02,09:30:26,09:30:26,1,0.0,0.0,2.8347,550207140.0,18837479000.0,,
2026-04-10,300720.SZ,海川智能,跌停池,GEM,52.06,-19.9939,0,,,,,,0,0.0,0.0,17.0842,1628448000.0,9092382700.0,,
2026-04-10,000711.SZ,ST京蓝,跌停池,ST,3.5,-4.8913,0,,,,,,0,0.0,0.0,6.4398,544545780.0,8335879000.0,,
2026-04-10,000004.SZ,*ST国华,跌停池,ST,3.18,-5.0746,0,,,,,,0,0.0,0.0,10.378,42155558.0,401595100.0,,
2026-04-10,000720.SZ,新能泰山,跌停池,HS,5.43,-9.9502,0,,,,,,0,0.0,0.0,19.3903,1360586900.0,6822966400.0,,
2026-04-10,603182.SH,嘉华股份,跌停池,HS,15.62,-9.9712,0,,,,,,0,0.0,0.0,9.8774,258448890.0,2570271000.0,,
2026-04-10,605299.SH,舒华体育,跌停池,HS,19.58,-10.0184,0,,,,,,0,0.0,0.0,10.4582,864812870.0,8012655300.0,,
2026-04-10,000890.SZ,法尔胜,跌停池,HS,14.21,-10.0063,0,,,,,,0,0.0,0.0,18.6981,1137178280.0,5960967800.0,,
2026-04-10,603588.SH,高能环境,跌停池,HS,16.61,-9.9729,0,,,,,,0,0.0,0.0,10.0795,2626665700.0,25300924000.0,,
2026-04-10,000586.SZ,汇源通信,跌停池,HS,22.61,-9.992,0,,,,,,0,0.0,0.0,12.7486,574931030.0,4373678400.0,,
2026-04-10,600608.SH,*ST沪科,跌停池,ST,2.32,-4.918,0,,,,,,0,0.0,0.0,0.5987,4422384.0,738621740.0,,
2026-04-10,002542.SZ,中化岩土,跌停池,HS,2.43,-10.0,0,,,,,,0,0.0,0.0,1.0623,45399204.0,4273814200.0,,
2026-04-10,000638.SZ,*ST万方,跌停池,ST,0.94,-5.0505,0,,,,,,0,0.0,0.0,0.4488,1308292.0,291536860.0,,
